cyan,-4.30433397993311,0.000551839464882943
cyan,-4.30433397993311,0.0006521739130434782
purple,-4.30433397993311,0.0007023411371237457
cyan,-4.304333879598662,0.0011538461538461537
purple,-4.304333879598662,0.0012040133779264214
purple,-4.304333879598662,0.0012541806020066888
cyan,-4.304333879598662,0.0014046822742474914
cyan,-4.304333779264214,0.0017056856187290968
cyan,-4.304333779264214,0.0017558528428093644
cyan,-4.304333779264214,0.001806020066889632
purple,-4.304333779264214,0.0018561872909698995
purple,-4.304333779264214,0.001906354515050167
cyan,-4.3043336789297655,0.0012040133779264214
cyan,-4.3043336789297655,0.0012541806020066888
cyan,-4.3043336789297655,0.0013043478260869564
cyan,-4.3043336789297655,0.001354515050167224
purple,-4.3043336789297655,0.0014046822742474914
cyan,-4.3043336789297655,0.001454849498327759
purple,-4.3043336789297655,0.0015050167224080267
purple,-4.3043336789297655,0.0016053511705685617
cyan,-4.3043336789297655,0.0016555183946488294
purple,-4.3043336789297655,0.0017056856187290968
cyan,-4.3043336789297655,0.0021070234113712374
purple,-4.3043336789297655,0.002157190635451505
purple,-4.3043336789297655,0.002207357859531772
cyan,-4.3043336789297655,0.00225752508361204
cyan,-4.304333578595317,0.001354515050167224
cyan,-4.304333578595317,0.001454849498327759
cyan,-4.304333578595317,0.0015050167224080267
purple,-4.304333578595317,0.0015551839464882941
cyan,-4.304333578595317,0.0016053511705685617
cyan,-4.304333578595317,0.0016555183946488294
cyan,-4.304333578595317,0.0017056856187290968
purple,-4.304333578595317,0.0017558528428093644
cyan,-4.304333578595317,0.001806020066889632
cyan,-4.304333578595317,0.0018561872909698995
cyan,-4.304333578595317,0.001906354515050167
purple,-4.304333578595317,0.0019565217391304345
cyan,-4.304333578595317,0.002006688963210702
cyan,-4.304333578595317,0.0020568561872909698
purple,-4.304333578595317,0.0021070234113712374
purple,-4.304333578595317,0.002157190635451505
purple,-4.304333578595317,0.0024581939799331104
cyan,-4.304333578595317,0.0025083612040133776
purple,-4.304333578595317,0.002558528428093645
cyan,-4.30433347826087,0.0016555183946488294
cyan,-4.30433347826087,0.0017056856187290968
purple,-4.30433347826087,0.0017558528428093644
cyan,-4.30433347826087,0.001806020066889632
cyan,-4.30433347826087,0.0018561872909698995
cyan,-4.30433347826087,0.001906354515050167
cyan,-4.30433347826087,0.0019565217391304345
cyan,-4.30433347826087,0.002006688963210702
cyan,-4.30433347826087,0.0020568561872909698
purple,-4.30433347826087,0.0021070234113712374
purple,-4.30433347826087,0.002157190635451505
purple,-4.30433347826087,0.002207357859531772
cyan,-4.30433347826087,0.00225752508361204
purple,-4.30433347826087,0.0023076923076923075
purple,-4.30433347826087,0.002357859531772575
cyan,-4.30433347826087,0.0024080267558528427
purple,-4.30433347826087,0.0024581939799331104
purple,-4.30433347826087,0.002809364548494983
purple,-4.30433347826087,0.0028595317725752505
purple,-4.30433347826087,0.002909698996655518
purple,-4.3043333779264215,0.001906354515050167
purple,-4.3043333779264215,0.0019565217391304345
cyan,-4.3043333779264215,0.002006688963210702
