red,2.31478835978836,-0.00746808510638298
red,2.31478835978836,-0.00689361702127660
red,2.31478835978836,-0.00631914893617021
red,2.31478835978836,-0.00574468085106383
green,2.31478835978836,-0.00517021276595745
red,2.31478835978836,-0.00459574468085107
red,2.31478835978836,-0.00402127659574468
green,2.31478835978836,-0.00344680851063830
red,2.31478835978836,-0.00287234042553192
red,2.31478835978836,-0.00229787234042553
blue,2.31478835978836,-0.00172340425531915
black,2.31478835978836,-0.00114893617021277
green,2.31478835978836,-0.000574468085106385
black,2.31478835978836,0.000000000000000
blue,2.31478835978836,0.000574468085106382
green,2.31478835978836,0.00114893617021276
blue,2.31478835978836,0.00172340425531915
red,2.31478835978836,0.00229787234042553
black,2.31478835978836,0.00287234042553191
red,2.31478835978836,0.00344680851063830
blue,2.31478835978836,0.00402127659574468
red,2.31478835978836,0.00459574468085107
black,2.31478835978836,0.00517021276595745
red,2.31478835978836,0.00574468085106383
blue,2.31478835978836,0.00631914893617021
red,2.31478835978836,0.00689361702127659
red,2.31478835978836,0.00746808510638297
black,2.31478835978836,0
red,2.31544973544974,-0.00689361702127660
red,2.31544973544974,-0.00631914893617021
red,2.31544973544974,-0.00574468085106383
red,2.31544973544974,-0.00517021276595745
red,2.31544973544974,-0.00459574468085107
red,2.31544973544974,-0.00402127659574468
red,2.31544973544974,-0.00344680851063830
blue,2.31544973544974,-0.00287234042553192
blue,2.31544973544974,-0.00229787234042553
blue,2.31544973544974,-0.00172340425531915
blue,2.31544973544974,-0.00114893617021277
blue,2.31544973544974,-0.000574468085106385
green,2.31544973544974,0.000000000000000
green,2.31544973544974,0.000574468085106382
red,2.31544973544974,0.00114893617021276
green,2.31544973544974,0.00172340425531915
black,2.31544973544974,0.00229787234042553
green,2.31544973544974,0.00287234042553191
green,2.31544973544974,0.00344680851063830
blue,2.31544973544974,0.00402127659574468
black,2.31544973544974,0.00459574468085107
blue,2.31544973544974,0.00517021276595745
green,2.31544973544974,0.00574468085106383
blue,2.31544973544974,0.00631914893617021
red,2.31544973544974,0.00689361702127659
red,2.31544973544974,0.00746808510638297
green,2.31544973544974,0
red,2.31611111111111,-0.00689361702127660
red,2.31611111111111,-0.00631914893617021
red,2.31611111111111,-0.00574468085106383
red,2.31611111111111,-0.00517021276595745
red,2.31611111111111,-0.00459574468085107
blue,2.31611111111111,-0.00402127659574468
red,2.31611111111111,-0.00344680851063830
red,2.31611111111111,-0.00287234042553192
red,2.31611111111111,-0.00229787234042553
blue,2.31611111111111,-0.00172340425531915
red,2.31611111111111,-0.00114893617021277
green,2.31611111111111,-0.000574468085106385
green,2.31611111111111,0.000000000000000
green,2.31611111111111,0.000574468085106382
black,2.31611111111111,0.00114893617021276
green,2.31611111111111,0.00172340425531915
red,2.31611111111111,0.00229787234042553
blue,2.31611111111111,0.00287234042553191
blue,2.31611111111111,0.00344680851063830
black,2.31611111111111,0.00402127659574468
green,2.31611111111111,0.00459574468085107
green,2.31611111111111,0.00517021276595745
red,2.31611111111111,0.00574468085106383
red,2.31611111111111,0.00631914893617021
red,2.31611111111111,0.00689361702127659
red,2.31611111111111,0.00746808510638297
green,2.31611111111111,0
red,2.31677248677249,-0.00631914893617021
red,2.31677248677249,-0.00574468085106383
blue,2.31677248677249,-0.00517021276595745
red,2.31677248677249,-0.00459574468085107
blue,2.31677248677249,-0.00402127659574468
red,2.31677248677249,-0.00344680851063830
red,2.31677248677249,-0.00287234042553192
red,2.31677248677249,-0.00229787234042553
blue,2.31677248677249,-0.00172340425531915
red,2.31677248677249,-0.00114893617021277
blue,2.31677248677249,-0.000574468085106385
green,2.31677248677249,0.000000000000000
blue,2.31677248677249,0.000574468085106382
blue,2.31677248677249,0.00114893617021276
red,2.31677248677249,0.00172340425531915
red,2.31677248677249,0.00229787234042553
green,2.31677248677249,0.00287234042553191
black,2.31677248677249,0.00344680851063830
red,2.31677248677249,0.00402127659574468
green,2.31677248677249,0.00459574468085107
blue,2.31677248677249,0.00517021276595745
black,2.31677248677249,0.00574468085106383
red,2.31677248677249,0.00631914893617021
red,2.31677248677249,0.00689361702127659
green,2.31677248677249,0
red,2.31743386243386,-0.00631914893617021
red,2.31743386243386,-0.00574468085106383
red,2.31743386243386,-0.00517021276595745
red,2.31743386243386,-0.00459574468085107
red,2.31743386243386,-0.00402127659574468
red,2.31743386243386,-0.00344680851063830
red,2.31743386243386,-0.00287234042553192
blue,2.31743386243386,-0.00229787234042553
green,2.31743386243386,-0.00172340425531915
black,2.31743386243386,-0.00114893617021277
red,2.31743386243386,-0.000574468085106385
black,2.31743386243386,0.000000000000000
red,2.31743386243386,0.000574468085106382
red,2.31743386243386,0.00114893617021276
blue,2.31743386243386,0.00172340425531915
green,2.31743386243386,0.00229787234042553
green,2.31743386243386,0.00287234042553191
red,2.31743386243386,0.00344680851063830
red,2.31743386243386,0.00402127659574468
blue,2.31743386243386,0.00459574468085107
red,2.31743386243386,0.00517021276595745
blue,2.31743386243386,0.00574468085106383
red,2.31743386243386,0.00631914893617021
red,2.31743386243386,0.00689361702127659
black,2.31743386243386,0
red,2.31809523809524,-0.00631914893617021
red,2.31809523809524,-0.00574468085106383
